11908	1	11912
20840	1	20862
15674	2	11589
11394	3	15697
11370	2	11389
14138	1	14137
16977	1	16976
20058	2	11674
20859	0	20903
20913	2	11979
21269	2	11585
20711	2	17724
12523	0	12504
21317	0	21303
12033	0	11984
18343	2	11355
16751	1	16750
11255	0	11251
23028	1	23121
19848	1	19857
11256	2	11328
22225	0	22227
20964	0	20903
20035	1	20034
19385	1	19384
18468	0	18393
20778	1	20787
17438	2	11330
18197	4	18289
20115	0	20079
13827	0	13801
20240	0	20218
12506	0	12504
23650	1	23699
18714	4	18631
12016	0	11984
11985	2	12388
14032	1	14031
21624	0	21600
12429	0	11983
12504	2	12822
18451	0	18393
20961	0	20919
20948	0	20907
12611	0	12504
15724	0	15719
11900	3	21551
18325	4	17786
21936	2	11409
14936	0	14918
12836	0	12827
23689	0	23654
13810	0	13801
19983	2	11183
23605	2	11367
11261	0	11253
22230	2	11517
20944	0	20919
18020	1	18019
12190	1	12377
18389	3	18616
19679	2	11365
24267	0	18347
12880	2	11187
16623	1	16622
19689	2	19922
20851	1	20868
13331	0	13332
21522	2	11336
20741	2	11403
18346	0	18348
20916	2	17483
21620	0	21564
11889	0	11887
16411	2	11409
21167	3	13877
17473	2	17486
19642	4	19603
18967	1	19248
14555	0	14517
21212	0	21167
21722	1	21832
13368	2	11584
17123	1	17122
12829	1	12853
18470	0	18389
22583	0	22564
21599	2	11237
21125	2	12935
20367	2	20605
18278	0	17786
13238	0	13211
16015	2	13793
20970	0	20844
19389	0	18631
19649	0	19547
19490	4	18631
14538	0	14517
11602	3	23599
21195	0	21167
15342	0	15266
12744	1	12743
22289	2	11515
13933	1	13972
20963	0	20915
18453	0	18389
17369	0	17366
21555	2	11190
11179	3	13006
23803	1	23804
13341	1	13355
12141	0	11981
18798	0	18631
13221	0	13211
23203	0	23178
15286	0	15265
21067	0	21063
16141	0	16145
15826	4	15812
16461	0	16451
14521	0	14517
17548	2	11240
15325	0	15266
18213	4	18277
16426	0	16414
13918	0	13801
16015	2	16021
14019	4	13801
20741	2	16209
13428	0	13281
18949	0	18746
19477	0	18631
15269	0	15265
21283	0	21167
19888	1	19908
20951	0	20910
11315	3	11308
19355	0	18631
16142	3	13040
12068	1	12409
18459	0	18391
23697	0	23652
20596	0	20597
14944	0	14916
13901	0	13801
11161	2	11188
14002	4	13801
11324	3	14506
20783	0	20774
19644	4	19599
11576	0	11572
14949	0	14911
12474	1	12479
15652	1	15651
23382	0	23371
14006	0	13801
15384	1	15537
13107	0	13099
23680	0	23652
13884	0	13801
20806	0	20776
19687	2	11363
15952	2	13791
20712	3	13046
15185	1	15184
23462	0	23416
12795	4	12504
11532	0	11525
12491	3	12501
14452	2	11903
14932	0	14911
13989	0	13801
14287	1	14307
11474	2	11511
11732	1	11733
22479	1	22478
13499	0	13281
14068	1	14067
14539	0	14452
18121	4	17786
23445	0	23416
21521	2	11677
12778	4	12504
17559	1	17616
16213	3	13040
11187	3	13028
12619	3	12739
14522	0	14452
15956	1	15964
11635	0	11621
12660	0	12504
11203	0	11161
15270	1	15425
22564	2	22561
21936	2	14739
21693	0	21685
20914	2	15110
20041	0	19983
14546	0	14515
21203	0	21165
22554	2	11175
12732	2	11517
18128	1	18126
17425	2	17432
23358	0	23351
24261	0	24223
15850	0	15812
21075	0	21061
20008	4	19981
12626	0	12504
12997	3	13003
16474	0	16444
22203	2	11190
11250	0	11256
13055	3	11558
11276	0	11253
20959	0	20908
20215	2	11516
24244	0	24223
13701	0	13281
24224	2	11523
11944	0	11929
20841	2	11678
16417	0	16412
17473	2	11367
14517	2	11173
17520	0	17473
21357	0	21167
17499	2	11364
16457	0	16444
21103	1	21115
20633	2	11331
20942	0	20908
21688	3	16214
14918	2	14984
14214	1	14213
22230	3	17835
23662	0	23653
17053	1	17052
11681	3	13047
12879	2	11237
21521	2	11356
16704	4	16507
11985	2	11664
18633	0	11256
16582	4	16507
20223	0	20218
16181	0	16145
11999	0	11984
11344	2	11358
15970	2	11188
12092	1	12285
21061	2	11551
23899	1	23936
18925	1	19205
14812	0	14452
20912	2	11678
11982	0	11984
22695	1	22799
16569	0	16507
16670	4	16507
18449	0	17361
21274	0	21272
19983	2	15131
16269	0	16145
20909	2	11919
14086	1	14085
11665	2	11671
11816	0	11761
15715	2	11613
12903	0	12893
16507	2	12937
19509	0	18631
21479	1	21502
17021	0	16507
20715	2	11588
21332	0	21311
14350	1	14390
16699	1	16698
22160	0	22144
16252	0	16145
23652	3	11340
11799	0	11761
20883	2	11323
22006	1	22097
20633	3	13329
16690	1	16688
11275	0	11254
14533	1	14568
22398	4	22392
18406	0	15072
24269	0	24221
16535	0	16507
20958	0	20920
23807	4	23743
12023	1	12227
14134	0	13801
21320	0	21306
20355	2	12727
17843	2	11607
11258	0	11254
20446	0	20367
11519	3	13047
11544	3	24125
11159	2	11177
11981	2	11173
20781	1	20790
21385	0	21304
18844	0	18746
12101	0	11985
11952	0	11927
12822	2	11237
14126	0	13801
17473	2	13274
14227	4	13801
20842	2	11394
14475	2	14484
20217	2	11613
17847	2	11403
12610	2	12619
23692	0	23657
14777	4	14452
21368	0	21304
18230	4	18253
11577	0	11654
11394	3	21552
18827	0	18746
17362	3	19963
15308	0	15266
20776	2	11900
19686	2	11177
23452	0	23415
20250	0	15053
12504	2	13066
20685	0	20682
13551	2	11543
23585	2	11903
16330	2	11582
12953	0	12881
23416	2	14739
18932	0	18746
23675	0	23657
18631	2	12542
21134	1	21145
18810	0	18746
13168	0	13133
23435	0	23415
14927	0	14916
14092	0	13801
18059	1	18060
23217	0	23179
20214	0	20216
21822	1	21920
18915	0	18746
22499	0	22392
11430	4	11412
20846	2	20911
14901	4	14843
14452	2	11179
19983	2	20071
21282	0	21270
22644	0	22630
14910	0	14916
21135	0	21125
23200	0	23179
12528	0	12503
17517	0	17503
12911	0	12891
18898	0	18746
20885	2	12608
16356	1	16382
20906	2	11240
23657	2	23651
18100	1	18099
12504	3	13021
23219	1	23266
11781	0	11762
13241	0	13214
12736	2	11179
23183	0	23179
21306	2	11401
20714	0	20716
21470	2	12482
18497	0	15072
19777	0	19689
11761	2	11669
23694	0	23653
17447	0	17438
13344	1	13358
13224	0	13214
24257	1	24305
16832	4	16507
20971	0	20913
18480	0	15072
19760	0	19689
16735	1	16734
23012	1	23105
18447	1	18556
19369	1	19368
24119	2	11550
20954	0	20913
14929	0	14912
18463	0	15072
20238	0	20218
20682	2	20675
24227	2	11518
17880	1	17905
23847	1	23846
20711	2	11365
23999	0	23986
21709	2	11867
13078	0	12504
19685	2	19675
16702	4	16507
16452	0	16449
12609	0	12504
16697	0	16507
18492	0	18388
21936	2	12621
20937	0	20913
11886	1	11896
17351	2	11394
19678	2	13330
14494	0	14487
20776	2	11363
16629	1	16628
15387	1	15540
11811	1	11857
13796	2	11243
22630	2	12540
21469	4	21470
23346	2	11556
11458	1	11457
18475	0	18388
18210	4	18125
12504	2	12879
11936	0	11929
13166	0	12504
21099	0	21100
16790	4	16507
20712	2	13065
22593	0	22558
18246	1	18245
20602	2	11679
23416	2	11519
21770	0	21720
17263	0	16507
18458	0	18388
14166	0	13801
14267	4	13801
19697	0	19687
23897	2	12382
11256	2	11519
17129	1	17128
13149	0	12504
22576	0	22558
24258	0	24224
15717	2	11547
13551	2	13584
21753	0	21720
22230	2	15896
22225	1	22239
17246	0	16507
15273	1	15428
11518	3	19914
20928	1	21026
11356	3	21545
21045	0	13050
16655	0	16507
20956	0	20909
24241	0	24224
18631	2	11550
20280	0	20216
13052	2	11334
14254	0	13801
11677	3	14506
21736	0	21720
20604	2	11541
20913	2	11365
15684	0	15672
21060	2	11331
19515	1	19514
12810	2	11179
13553	0	13549
20734	3	13045
21211	0	21163
12822	2	12823
22142	0	22143
16120	1	16123
24264	0	24226
21983	1	22074
14323	0	14322
22907	4	22630
20263	0	20216
19851	0	19689
21709	2	11546
23584	0	23585
21981	0	21936
21719	0	21720
20857	0	20911
19923	3	19914
24377	1	24441
20113	1	20154
13532	0	13379
14739	3	13038
17001	1	17000
19881	1	19902
15717	2	11681
20811	0	20775
18349	2	18344
22587	0	11251
20962	0	20911
16775	1	16774
24247	0	24226
19614	1	19613
20846	2	11409
16204	3	16205
15651	4	15266
21964	0	21936
21380	0	21309
19570	1	19569
20091	0	20081
23424	0	23418
20794	0	20775
17728	1	17757
15072	2	11555
16460	0	16447
16447	2	11237
22570	0	11251
23043	1	23135
20916	2	11608
19939	0	19689
17842	2	11408
12584	1	12603
20362	2	15109
18390	3	18608
20909	2	11679
21947	0	21936
12881	2	11179
24227	2	11331
15191	1	15190
11574	0	11572
15411	0	15266
22360	0	22288
15876	2	11355
11886	0	11888
17500	2	17496
11440	0	11412
22643	1	22747
18469	1	18576
23773	4	23743
16504	2	11245
18396	0	18393
16443	0	16447
12733	2	11367
14293	1	14313
13689	1	13772
17425	2	11394
20059	0	15070
22445	0	11256
12504	2	11403
12084	0	11985
24374	0	23652
19638	4	19573
15617	4	15266
11161	2	11245
15237	0	15053
20915	2	11331
11981	3	11559
21720	2	11552
21803	1	21909
12067	0	11985
24357	0	23652
16864	4	16507
11528	0	11412
23351	2	11364
22698	1	22802
15423	1	15576
21129	3	14406
20747	0	20742
11370	2	11393
19934	2	11364
14673	0	14669
11819	0	11764
12050	0	11985
20679	2	17480
16969	4	16507
13239	0	13214
12878	2	11554
16847	4	16507
22991	0	22630
11256	2	11332
13823	1	13860
18467	0	18393
24348	0	24345
20964	0	20907
16257	1	16286
22163	0	22147
20917	2	20992
11552	3	21545
20115	0	20083
16952	4	16507
12806	2	12563
24073	2	11516
22403	0	11256
20245	0	20217
12511	0	12503
17847	2	11513
20948	0	20911
12021	0	11983
20716	2	20732
11341	0	11342
23079	0	22630
20046	4	19983
23449	0	23416
20006	4	19981
20605	2	11179
23446	1	23499
11261	0	11257
13619	2	11589
23347	2	11678
20228	0	20217
13156	0	12733
12086	0	11981
16186	0	16144
18176	1	18175
11680	3	19914
11747	0	11412
17040	4	16507
12004	0	11983
11527	2	11336
24072	2	24071
23379	1	23399
11351	3	17322
23062	0	22630
20935	0	20902
23432	0	23416
18421	0	18391
15070	2	15104
12109	0	11983
13139	0	12733
12069	0	11981
11987	0	11983
19993	0	19981
18184	4	18011
23045	0	22630
16242	1	16276
16473	1	16497
21785	0	21720
11323	3	22122
11331	3	13016
17362	2	17353
24128	0	17361
19983	2	11321
12092	0	11983
11369	2	11247
21167	2	11185
12908	0	12892
12085	1	12279
21471	0	21470
21137	1	21148
22201	3	11340
18918	1	19199
23840	4	23841
18470	0	18393
21310	2	11331
15209	1	15208
12157	0	11981
22165	0	22143
21272	2	11185
12075	0	11983
20080	2	13786
18716	4	18631
11472	1	11492
11720	4	11412
11280	0	11253
16145	2	16210
18235	4	18118
16155	1	16232
18453	0	18393
20846	2	11356
12661	2	12542
13335	0	13051
12140	0	11981
11179	3	13010
22148	0	22143
12141	0	11985
14488	3	14510
17729	2	11365
21720	2	11365
21325	0	21305
15970	2	11245
16447	2	11184
11263	0	11253
11245	3	21118
19689	2	11900
17242	4	16507
16425	0	16414
15077	0	15070
12622	3	12742
11931	1	11956
23222	1	23269
16683	1	16682
21955	1	22047
24162	0	24210
15330	0	15265
20047	0	19981
21344	0	21167
20951	0	20914
12878	2	11367
21470	3	18613
19962	3	19966
23697	0	23656
21373	0	21303
19677	3	11366
20106	0	20081
23920	0	23887
20633	2	11872
15955	0	15952
15717	2	11173
24145	0	24210
15313	0	15265
15952	2	15889
21327	0	21167
20748	0	20741
12661	2	12676
23805	4	23743
17229	0	16507
14949	0	14915
23800	0	23743
22477	0	11256
17107	0	16507
23680	0	23656
23015	1	23108
15418	0	15265
12012	0	11981
18631	2	11176
16533	1	16532
23686	1	23728
20090	1	20131
21125	2	21128
21810	0	21718
11532	0	11529
20957	0	20916
23685	0	23651
14932	0	14915
22460	0	11256
23222	0	23178
12893	2	11184
15340	1	15494
20201	0	19983
15026	4	14986
17811	0	17786
20079	2	11185
15401	0	15265
19933	0	19869
23413	2	11520
22324	0	22301
21793	0	21718
20940	0	20916
17371	0	17366
23668	0	23651
17195	0	16507
17500	2	11511
23205	0	23178
11187	3	13032
20184	0	19983
22314	0	22230
21936	3	22135
20885	2	11242
21775	1	21882
17033	1	17032
15168	1	15167
22307	0	22301
18905	0	18631
18478	0	18391
21776	0	21718
20734	3	20726
12166	0	11983
21131	2	21160
17469	2	17483
22485	1	22484
19010	0	18631
15076	0	15071
18888	0	18631
18461	0	18391
14844	1	14846
23075	1	23167
23538	0	23415
13549	2	11872
12149	0	11983
14551	0	14514
21208	0	21164
20602	2	11923
18253	4	17786
19887	0	19867
20861	0	20841
18405	0	18390
11367	3	15700
22579	0	22561
12107	1	12299
18993	0	18631
11251	2	11179
24261	0	24227
14355	0	14327
17755	0	17713
11919	3	13046
24076	2	14739
12997	3	13007
11159	3	11189
13221	1	13253
20808	0	20776
20966	0	20841
24366	0	24227
14534	0	14514
21191	0	21164
17275	0	17261
16450	2	11331
11534	0	11525
20959	0	20912
24244	0	24227
18976	0	18631
17738	0	17713
23199	0	22630
15715	3	13048
17368	2	17383
11281	0	11252
19602	0	19547
11757	1	11756
24349	0	24227
17481	3	15699
21174	0	21164
20942	0	20912
16422	0	16411
18959	0	18631
23662	0	23657
22559	2	17724
18631	2	16116
11264	0	11252
19884	1	19905
18797	0	18746
15170	4	15051
22234	0	22228
20973	0	20904
13155	0	13133
16147	1	16189
19594	0	19547
12504	2	11513
21383	0	21312
17592	0	17548
14629	0	14452
18780	0	18746
12470	1	12476
11252	2	15107
13138	0	13133
23046	1	23138
22287	2	11179
11804	1	11851
21687	1	21695
22593	0	15715
11358	3	19910
21366	0	21312
21319	1	21397
15157	0	15051
12570	2	13056
23458	0	23413
15952	2	11514
19870	2	11358
24082	0	24072
13125	1	13127
15371	1	15524
13549	2	11551
21127	0	21131
18881	1	19162
13692	1	13775
17269	0	16507
22576	0	15715
18831	0	18631
18252	1	18251
21936	2	22127
11763	2	11588
17466	2	12482
21349	0	21312
23441	0	23413
23621	4	23622
12878	2	11664
15053	2	11515
21604	0	21599
20927	0	20902
18341	4	18075
11367	3	16318
17567	0	17548
18355	0	18349
14669	3	14506
19890	0	19870
15987	0	15952
19567	4	19547
16445	2	11173
11346	1	11349
23465	1	23522
24269	0	24225
19689	2	11392
13619	2	13793
17473	2	17466
17550	0	17548
20682	2	17483
17956	0	17786
21320	0	21310
18057	4	17786
11390	3	12742
13051	2	12889
23927	0	23897
13826	1	13863
18345	2	11331
20225	0	20218
20719	0	20710
21385	0	21308
12001	0	11984
18124	1	18123
20636	2	11517
18080	1	18079
23354	0	23348
20972	0	20905
17841	2	11324
20636	3	11338
12106	0	11984
23350	2	11331
23658	1	23701
12959	1	12978
18682	4	18631
21368	0	21308
11515	3	13036
19685	2	11356
19677	2	19681
11507	3	13046
13393	3	13044
17922	0	17786
15036	0	14986
20955	0	20905
11526	2	11394
11273	1	11300
12800	4	12776
20215	2	11683
20908	2	20990
12089	0	11984
11412	3	11558
16759	1	16758
20606	2	14484
13281	2	13368
22303	2	11520
11190	3	13037
20938	0	20905
24406	0	24227
22992	1	23085
14927	0	14920
13493	1	13511
20089	0	20081
21339	0	21306
21519	4	21515
12072	0	11984
21374	0	21310
15879	1	15888
18462	1	18570
20846	2	20915
16145	2	16320
22400	4	22392
24389	0	24227
16177	0	16142
23663	0	23656
20279	0	20218
14910	0	14920
21135	0	21129
14669	2	11516
24135	1	24175
21322	0	21306
12055	0	11984
12911	0	12895
17361	2	11356
23414	2	11402
22555	2	16209
21287	0	21269
13788	3	16317
11668	3	24125
21061	3	11189
12504	3	13025
17504	3	15699
13473	0	13470
12160	0	11984
20841	2	11979
